,298,380,423,619,724,799,866,984,1116,1160,1196,1510,1514,1519,1533,1572,1760,1769,1781,1794,1895,1937,2020,2095,2217,2247,2273,2329,2411,2416,2437,2480,2493,2508,2578,2584,2606,2706,2728,2814,2818,2854,2857,2925,2984,3093,3155
11,0,0,0,0,4,0,0,0,0,2,0,0,0,0,8,0,2,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,8
12,0,0,0,1,4,0,0,0,0,2,0,0,2,0,12,0,2,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,6,0,0,2,0,12
13,1,0,0,0,4,0,0,0,0,2,0,0,0,0,8,0,2,0,2,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,3,0,2,0,0,8,0,0,2,0,8
14,0,0,0,0,2,0,0,0,0,2,0,0,0,0,6,0,2,0,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,0,9
15,0,0,0,1,4,0,0,0,0,2,0,0,2,0,8,0,2,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,7,1,0,0,3,0,0,0,0,6,0,0,2,0,8
16,0,0,0,0,4,0,1,0,0,2,0,0,0,0,8,0,2,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,2,0,8
17,0,0,0,0,4,0,0,0,0,2,0,0,0,0,8,0,2,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,2,0,8
18,0,0,0,0,2,0,0,0,0,2,0,0,0,0,6,0,2,0,2,0,0,0,0,3,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,2,2,0,9
19,0,1,0,0,1,0,0,0,0,2,0,0,0,0,4,0,2,0,2,0,0,0,0,3,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,3,2,2,0,8
20,0,4,0,0,1,0,0,0,0,2,0,0,0,0,2,0,2,0,2,0,0,0,0,0,6,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,4,2,0,2,0,6
21,0,1,0,0,3,0,0,0,0,2,0,0,0,0,6,0,2,0,2,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,4,2,0,2,0,7
22,0,1,0,0,3,0,0,0,0,2,0,0,0,0,6,0,2,0,2,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,5,2,0,2,1,7
23,0,1,0,0,3,0,0,0,0,2,0,0,0,0,6,0,2,0,2,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,4,2,0,2,0,7
24,0,2,0,0,2,0,0,0,0,2,0,0,0,0,4,0,2,0,2,0,0,0,0,0,6,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,4,2,0,2,0,6
25,0,1,0,0,3,0,0,0,0,2,0,0,0,0,6,0,2,0,2,0,0,0,0,0,5,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,4,2,0,2,0,7
26,0,2,0,0,1,0,0,0,0,2,0,0,0,0,4,0,2,0,2,0,0,0,0,1,5,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,4,2,0,2,0,7
27,0,1,0,0,1,0,0,0,0,2,0,0,0,0,4,0,2,0,2,0,0,0,0,3,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,4,2,2,2,0,8
28,0,1,0,0,1,0,0,0,0,2,0,0,0,0,4,0,2,0,2,0,0,0,0,3,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,4,2,2,2,0,8
29,0,2,0,0,1,0,0,2,0,2,0,0,0,0,6,0,2,0,2,0,0,2,0,3,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,11
30,0,2,0,0,1,0,0,2,0,2,0,0,0,0,6,0,2,0,2,0,0,2,0,3,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,1,2,2,0,11
31,0,4,0,0,1,0,0,2,0,2,0,0,0,0,4,0,2,0,2,0,0,1,0,2,8,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,10
32,0,1,0,0,3,0,0,2,0,2,0,0,0,0,8,0,2,0,2,0,0,1,0,2,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,11
33,0,1,0,1,3,0,0,2,0,2,0,0,2,0,8,0,2,0,2,0,0,1,0,2,7,0,0,0,0,0,2,0,0,1,0,0,3,0,0,0,0,5,1,2,2,0,11
34,0,2,0,0,2,0,0,2,0,2,0,0,0,0,6,0,2,0,2,0,0,1,0,2,8,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,10
35,0,1,0,0,3,0,0,2,0,2,0,0,0,0,8,0,2,0,2,0,0,1,0,2,7,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,11
36,0,1,0,0,3,0,0,2,0,2,0,0,0,0,8,0,2,0,2,0,0,1,0,2,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,1,2,2,0,11
37,0,2,0,0,1,0,0,2,0,2,0,0,0,0,6,0,2,0,2,0,0,1,0,3,7,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,11
38,0,1,0,0,1,0,0,2,0,2,0,0,0,0,6,0,2,0,2,0,0,1,0,5,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,4,2,0,12
39,0,1,0,0,3,0,0,2,0,2,0,0,0,0,8,0,2,0,2,0,0,1,0,2,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,3,1,2,2,0,11
40,0,1,0,0,1,0,0,2,0,2,0,0,0,0,6,0,2,0,2,0,0,1,0,5,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,4,2,0,12
41,0,1,0,0,3,0,0,0,0,2,0,0,0,0,6,0,2,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,2,0,7
42,0,1,0,0,1,0,0,0,0,2,0,0,0,0,4,0,2,0,2,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,2,0,8
43,0,1,0,1,2,0,0,0,0,2,0,0,2,0,6,0,2,0,2,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,3,0,0,2,0,8
44,1,1,0,1,2,0,0,0,0,2,0,0,2,0,6,0,2,0,2,1,0,0,0,1,4,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,8,0,0,2,0,8
45,1,1,0,0,2,0,0,0,0,2,0,0,0,0,6,0,2,0,2,1,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,8,0,0,2,0,8
46,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,2,0,2,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,10
47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0
49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0,2,0,2,0,2,0,2,1,2,1,1,4,0,12,2,2,0,1,0,1,1,2,0,12,6,1,1,1,6,0,0,0,3,2,1,0,4,0,0,1,1,0,0,0,1,14
51,0,6,0,2,1,2,0,4,1,2,1,2,4,0,12,4,2,0,1,0,1,2,4,0,22,6,1,2,2,6,0,0,0,3,4,2,0,6,0,0,2,4,0,0,1,4,18
52,0,1,0,0,2,2,0,2,1,2,1,1,0,0,14,2,2,0,1,0,1,1,2,0,11,0,1,1,1,0,0,0,1,0,2,1,0,4,0,0,1,0,0,0,1,0,15
53,0,8,0,0,1,2,0,4,1,2,1,2,0,0,8,4,2,0,1,0,1,2,4,0,24,0,1,2,2,0,0,0,1,0,4,2,0,6,0,0,2,6,0,0,1,6,16
54,0,1,0,0,2,2,0,2,1,2,1,1,0,0,10,2,2,0,1,0,1,1,2,0,9,0,1,1,1,0,0,0,0,0,2,1,0,4,0,0,1,0,0,0,1,0,11
55,1,1,0,0,2,2,0,2,1,2,1,1,0,0,14,2,2,0,1,2,1,1,2,0,11,0,1,1,1,0,0,0,0,0,2,1,0,4,4,0,1,0,0,0,1,0,15
56,0,1,0,0,2,2,0,2,1,2,1,1,0,0,14,2,2,0,1,0,1,1,2,0,11,0,1,1,1,0,0,0,0,0,2,1,0,6,0,0,1,0,0,0,1,0,15
57,2,10,0,2,1,2,0,4,1,2,1,2,0,0,4,4,2,0,1,0,1,2,4,0,26,6,1,2,2,6,0,0,0,3,4,2,0,6,0,0,2,8,0,0,1,8,14
58,2,6,0,2,1,2,0,4,1,2,1,2,4,0,12,4,2,0,1,2,1,2,4,0,22,6,1,2,2,6,0,0,0,3,4,2,0,6,4,0,2,4,0,0,1,4,18
59,0,2,0,0,1,1,0,4,1,1,1,2,0,0,4,4,2,0,1,0,1,2,4,0,16,0,1,2,2,0,0,0,0,0,4,2,0,5,0,0,2,4,0,0,1,4,6
60,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
61,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
62,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0
63,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0
64,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0
65,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0
66,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0
67,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,5
68,0,0,0,0,2,0,0,0,0,2,0,0,0,0,4,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,4
69,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,5
70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0
73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,3,0,0,0,0,0
76,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,6,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
77,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,6,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
78,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,5,0,0,1,0,4
79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,5,0,0,0,0,0
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,5,0,0,0,0,3
85,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3
86,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,3
87,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,18,0,0,0,0,0,0,0,0,3,0,0,0,0,3
88,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0,0,0,0
90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
91,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,2,0,0,0,0,0
92,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0
93,4,0,0,0,2,2,0,0,0,2,0,0,0,0,8,0,2,1,0,3,0,0,0,0,4,0,0,0,0,0,0,0,12,1,0,0,1,2,6,0,0,2,0,0,1,0,8
94,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,1,0,0,0,0,0
95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
97,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
98,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
100,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0
101,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,1,0,0,0,0,0
102,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,1,0,0,0,0,0
103,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1,0,0,0,1,0,0,0,0,0
104,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,1,0,0,0,0,0
105,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
106,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
107,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
108,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,1,0,0,0,0,0,0
111,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
113,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,0,0,0,0,0,0,0
114,1,0,1,0,2,1,2,0,0,1,0,0,0,0,4,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,0,4
115,1,0,1,0,2,1,1,0,0,1,0,0,0,0,4,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,4
116,1,0,1,0,0,1,1,0,0,1,0,0,0,0,2,0,2,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,5
117,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
118,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0
119,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
120,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0
121,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
122,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0
123,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0
124,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,5
125,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0
126,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,5
127,0,1,0,0,1,2,0,2,0,2,0,0,0,0,10,0,2,1,0,0,0,1,2,0,9,0,0,0,1,0,0,0,2,0,2,1,0,4,0,0,1,0,0,0,1,0,11
128,0,1,0,0,1,2,0,2,0,2,0,0,0,0,6,0,2,1,0,0,0,1,2,0,7,0,0,0,1,0,0,0,1,0,2,1,0,4,0,0,1,0,0,0,1,0,7
129,1,1,0,0,1,2,0,2,0,2,0,0,0,0,10,0,2,1,0,2,0,1,2,0,9,0,0,0,1,0,0,0,1,0,2,1,0,4,4,0,1,0,0,0,1,0,11
130,2,1,0,0,1,2,0,2,0,2,0,0,0,0,14,0,2,1,0,4,0,1,2,0,11,0,0,0,1,0,0,0,1,0,2,1,0,4,8,0,1,0,0,0,1,0,15
131,2,2,0,0,1,2,0,2,0,2,0,0,0,0,12,0,2,1,0,4,0,1,2,1,11,0,0,0,1,0,0,0,1,0,2,1,0,4,4,0,1,0,0,0,1,0,15
132,0,1,0,0,1,2,0,2,0,2,0,0,0,0,10,0,2,1,0,0,0,1,2,0,9,0,0,0,1,0,0,0,1,0,2,1,0,6,0,0,1,0,0,0,1,0,11
133,2,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,1,2,0,0,0,3,0,0,0,0,0
134,2,0,0,0,0,2,0,0,0,2,0,0,0,1,8,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,1,0,0,1,2,0,0,0,3,0,0,0,0,8
135,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
136,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,4,0,0,0,2,0,0,0,0,0
138,3,4,1,2,0,1,1,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,8,0,0,0,0,0,0,1,2,1,0,0,2,1,0,0,0,3,0,0,0,0,4
139,3,0,1,2,0,1,1,0,0,1,0,0,4,1,8,0,2,1,0,2,0,0,0,0,4,0,0,0,0,0,0,1,3,1,0,0,2,1,4,0,0,3,0,0,0,0,8
140,3,0,1,2,0,1,1,0,0,1,0,0,4,1,8,0,2,1,0,2,0,0,0,0,4,0,0,0,0,0,0,1,3,1,0,0,2,1,4,0,0,2,0,0,0,0,8
141,3,0,1,2,0,1,1,0,0,1,0,0,4,1,10,0,2,1,0,2,0,0,0,3,5,0,0,0,0,0,0,1,2,1,0,0,2,1,4,0,0,2,0,2,1,0,13
142,3,0,1,2,0,1,1,0,0,1,0,0,4,1,10,0,2,1,0,2,0,0,0,2,6,0,0,0,0,0,0,1,2,1,0,0,2,1,4,0,0,2,0,2,0,0,12
