Smiles
*Oc1cc2c(cc1O*)C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1cc2c(cc1O3)C(=O)N(c1c(C)cc(C)c(N3C(=O)c4cc(*)c(*)cc4C3=O)c1C)C2=O
*Oc1cc2c(cc1O*)C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1cc2c(cc1O3)C(=O)N(c1c(C)cc(-c3cc(C)c(N4C(=O)c5cc(*)c(*)cc5C4=O)c(C)c3)cc1C)C2=O
*Oc1cc2c(cc1O*)C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1cc2c(cc1O3)C(=O)N(c1c(C)cc(-c3cc(C)c(N4C(=O)c5cc(*)c(*)cc5C4=O)c4ccccc34)c3ccccc13)C2=O
*Oc1cc2c(cc1O*)C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1cc2c(cc1O3)C(=O)N(c1ccc(C(c3ccc(N4C(=O)c5cc(*)c(*)cc5C4=O)cc3)(C(F)(F)F)C(F)(F)F)cc1)C2=O
*Oc1cc2c(cc1O*)C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1cc2c(cc1O3)C(=O)N(c1cc(C)cc(C(c3cc(C)cc(N4C(=O)c5cc(*)c(*)cc5C4=O)c3)(C(F)(F)F)C(F)(F)F)c1)C2=O
*Oc1cc2c(cc1O*)C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1cc2c(cc1O3)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5cc(*)c(*)cc5C4=O)cc3)cc1)C2=O
*Oc1cc2c(cc1O*)C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1cc2c(cc1O3)S(=O)(=O)c1cc(*)c(*)cc1S2(=O)=O
*Oc1cc2c(cc1O*)C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(c(C(F)(F)F)c(*)c(*)c1C(F)(F)F)O3
*Oc1cc2c(cc1O*)C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(c(S(=O)(=O)c2ccccc2)c(*)c(*)c1S(=O)(=O)c1ccccc1)O3
*Oc1cc2c(cc1O*)C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(c(S(=O)(=O)c2cc(F)cc(F)c2)c(*)c(*)c1S(=O)(=O)c1cc(F)cc(F)c1)O3
*Oc1cc2c(cc1O*)C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(c(S(=O)(=O)c2ccc(-c4ccccc4)cc2)c(*)c(*)c1S(=O)(=O)c1ccc(-c2ccccc2)cc1)O3
*Oc1cc2c(cc1O*)C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(c(S(=O)(=O)c2ccc([Si](C)(C)C)cc2)c(*)c(*)c1S(=O)(=O)c1ccc([Si](C)(C)C)cc1)O3
*Oc1cc2c(cc1O*)C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(c(C(=O)c2ccc([Si](C)(C)C)cc2)c(*)c(*)c1C(=O)c1ccc([Si](C)(C)C)cc1)O3
*Oc1cc2c(cc1O*)C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(c(C(=O)c2ccc(-c4ccccc4)cc2)c(*)c(*)c1C(=O)c1ccc(-c2ccccc2)cc1)O3
*Oc1cc2c(cc1O*)C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(c(C(=O)c2cc(F)cc(F)c2)c(*)c(*)c1C(=O)c1cc(F)cc(F)c1)O3
*Oc1cc2c(cc1O*)C1(CC2(C)C)CC(C)(C)c2cc3c(cc21)Oc1c(c(C(=O)c2ccccc2)c(*)c(*)c1C(=O)c1ccccc1)O3
*Oc1cc2c(cc1O*)C1(CC23CC2(c4ccccc4-c4ccccc42)c2cc4c(cc23)Oc2c(C#N)c(*)c(*)c(C#N)c2O4)c2ccccc2-c2ccccc21
*Oc1cc2c(cc1O*)C1(CC23CC2(c4ccccc4-c4ccccc42)c2cc4c(cc23)Oc2cc3c(cc2O4)C(=O)N(c2c(C)c(C)c(N4C(=O)c5cc(*)c(*)cc5C4=O)c(C)c2C)C3=O)c2ccccc2-c2ccccc21
*Oc1cc2c(cc1O*)C1(CC23CC2(c4ccccc4-c4ccccc42)c2cc4c(cc23)Oc2cc3c(cc2O4)C(=O)N(c2c(C)cc(C)c(N4C(=O)c5cc(*)c(*)cc5C4=O)c2C)C3=O)c2ccccc2-c2ccccc21
*Oc1cc2c(cc1O*)C1(CC23CC2(c4ccccc4-c4ccccc42)c2cc4c(cc23)Oc2cc3c(cc2O4)C(=O)N(c2c(C)cc(-c4cc(C)c(N5C(=O)c6cc(*)c(*)cc6C5=O)c(C)c4)cc2C)C3=O)c2ccccc2-c2ccccc21
*Oc1cc2c(cc1O*)C1(CC23CC2(c4ccccc4-c4ccccc42)c2cc4c(cc23)Oc2cc3c(cc2O4)C(=O)N(c2c(C)cc(-c4cc(C)c(N5C(=O)c6cc(*)c(*)cc6C5=O)c5ccccc45)c4ccccc24)C3=O)c2ccccc2-c2ccccc21
*Oc1cc2c(cc1O*)C1(CC23CC2(c4ccccc4-c4ccccc42)c2cc4c(cc23)Oc2cc3c(cc2O4)C(=O)N(c2ccc(C(c4ccc(N5C(=O)c6cc(*)c(*)cc6C5=O)cc4)(C(F)(F)F)C(F)(F)F)cc2)C3=O)c2ccccc2-c2ccccc21
*Oc1cc2c(cc1O*)C1(CC23CC2(c4ccccc4-c4ccccc42)c2cc4c(cc23)Oc2cc3c(cc2O4)C(=O)N(c2cc(C)cc(C(c4cc(C)cc(N5C(=O)c6cc(*)c(*)cc6C5=O)c4)(C(F)(F)F)C(F)(F)F)c2)C3=O)c2ccccc2-c2ccccc21
*Oc1cc2c(cc1O*)C1(CC23CC2(c4ccccc4-c4ccccc42)c2cc4c(cc23)Oc2cc3c(cc2O4)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6cc(*)c(*)cc6C5=O)cc4)cc2)C3=O)c2ccccc2-c2ccccc21
*Oc1cc2c(cc1O*)C1(CC23CC2(c4ccccc4-c4ccccc42)c2cc4c(cc23)Oc2cc3c(cc2O4)S(=O)(=O)c2cc(*)c(*)cc2S3(=O)=O)c2ccccc2-c2ccccc21
*Oc1cc2c(cc1O*)C1(CC23CC2(c4ccccc4-c4ccccc42)c2cc4c(cc23)Oc2c(c(C(F)(F)F)c(*)c(*)c2C(F)(F)F)O4)c2ccccc2-c2ccccc21
*Oc1cc2c(cc1O*)C1(CC23CC2(c4ccccc4-c4ccccc42)c2cc4c(cc23)Oc2c(c(S(=O)(=O)c3ccccc3)c(*)c(*)c2S(=O)(=O)c2ccccc2)O4)c2ccccc2-c2ccccc21
*Oc1cc2c(cc1O*)C1(CC23CC2(c4ccccc4-c4ccccc42)c2cc4c(cc23)Oc2c(c(S(=O)(=O)c3cc(F)cc(F)c3)c(*)c(*)c2S(=O)(=O)c2cc(F)cc(F)c2)O4)c2ccccc2-c2ccccc21
*Oc1cc2c(cc1O*)C1(CC23CC2(c4ccccc4-c4ccccc42)c2cc4c(cc23)Oc2c(c(S(=O)(=O)c3ccc(-c5ccccc5)cc3)c(*)c(*)c2S(=O)(=O)c2ccc(-c3ccccc3)cc2)O4)c2ccccc2-c2ccccc21
*Oc1cc2c(cc1O*)C1(CC23CC2(c4ccccc4-c4ccccc42)c2cc4c(cc23)Oc2c(c(S(=O)(=O)c3ccc([Si](C)(C)C)cc3)c(*)c(*)c2S(=O)(=O)c2ccc([Si](C)(C)C)cc2)O4)c2ccccc2-c2ccccc21
*Oc1cc2c(cc1O*)C1(CC23CC2(c4ccccc4-c4ccccc42)c2cc4c(cc23)Oc2c(c(C(=O)c3ccc([Si](C)(C)C)cc3)c(*)c(*)c2C(=O)c2ccc([Si](C)(C)C)cc2)O4)c2ccccc2-c2ccccc21
*Oc1cc2c(cc1O*)C1(CC23CC2(c4ccccc4-c4ccccc42)c2cc4c(cc23)Oc2c(c(C(=O)c3ccc(-c5ccccc5)cc3)c(*)c(*)c2C(=O)c2ccc(-c3ccccc3)cc2)O4)c2ccccc2-c2ccccc21
*Oc1cc2c(cc1O*)C1(CC23CC2(c4ccccc4-c4ccccc42)c2cc4c(cc23)Oc2c(c(C(=O)c3cc(F)cc(F)c3)c(*)c(*)c2C(=O)c2cc(F)cc(F)c2)O4)c2ccccc2-c2ccccc21
*Oc1cc2c(cc1O*)C1(CC23CC2(c4ccccc4-c4ccccc42)c2cc4c(cc23)Oc2c(c(C(=O)c3ccccc3)c(*)c(*)c2C(=O)c2ccccc2)O4)c2ccccc2-c2ccccc21
*Oc1ccc(C2(c3ccc4c(c3)Oc3c(C#N)c(*)c(*)c(C#N)c3O4)c3cc(C)c(C)cc3-c3cc(C)c(C)cc32)cc1O*
*Oc1ccc(C2(c3ccc4c(c3)Oc3cc5c(cc3O4)C(=O)N(c3c(C)c(C)c(N4C(=O)c6cc(*)c(*)cc6C4=O)c(C)c3C)C5=O)c3cc(C)c(C)cc3-c3cc(C)c(C)cc32)cc1O*
*Oc1ccc(C2(c3ccc4c(c3)Oc3cc5c(cc3O4)C(=O)N(c3c(C)cc(C)c(N4C(=O)c6cc(*)c(*)cc6C4=O)c3C)C5=O)c3cc(C)c(C)cc3-c3cc(C)c(C)cc32)cc1O*
*Oc1ccc(C2(c3ccc4c(c3)Oc3cc5c(cc3O4)C(=O)N(c3c(C)cc(-c4cc(C)c(N6C(=O)c7cc(*)c(*)cc7C6=O)c(C)c4)cc3C)C5=O)c3cc(C)c(C)cc3-c3cc(C)c(C)cc32)cc1O*
*Oc1ccc(C2(c3ccc4c(c3)Oc3cc5c(cc3O4)C(=O)N(c3c(C)cc(-c4cc(C)c(N6C(=O)c7cc(*)c(*)cc7C6=O)c6ccccc46)c4ccccc34)C5=O)c3cc(C)c(C)cc3-c3cc(C)c(C)cc32)cc1O*
*Oc1ccc(C2(c3ccc4c(c3)Oc3cc5c(cc3O4)C(=O)N(c3ccc(C(c4ccc(N6C(=O)c7cc(*)c(*)cc7C6=O)cc4)(C(F)(F)F)C(F)(F)F)cc3)C5=O)c3cc(C)c(C)cc3-c3cc(C)c(C)cc32)cc1O*
*Oc1ccc(C2(c3ccc4c(c3)Oc3cc5c(cc3O4)C(=O)N(c3cc(C)cc(C(c4cc(C)cc(N6C(=O)c7cc(*)c(*)cc7C6=O)c4)(C(F)(F)F)C(F)(F)F)c3)C5=O)c3cc(C)c(C)cc3-c3cc(C)c(C)cc32)cc1O*
*Oc1ccc(C2(c3ccc4c(c3)Oc3cc5c(cc3O4)C(=O)N(c3ccc(Oc4ccc(N6C(=O)c7cc(*)c(*)cc7C6=O)cc4)cc3)C5=O)c3cc(C)c(C)cc3-c3cc(C)c(C)cc32)cc1O*
*Oc1ccc(C2(c3ccc4c(c3)Oc3cc5c(cc3O4)S(=O)(=O)c3cc(*)c(*)cc3S5(=O)=O)c3cc(C)c(C)cc3-c3cc(C)c(C)cc32)cc1O*
*Oc1ccc(C2(c3ccc4c(c3)Oc3c(c(C(F)(F)F)c(*)c(*)c3C(F)(F)F)O4)c3cc(C)c(C)cc3-c3cc(C)c(C)cc32)cc1O*
*Oc1ccc(C2(c3ccc4c(c3)Oc3c(c(S(=O)(=O)c5ccccc5)c(*)c(*)c3S(=O)(=O)c3ccccc3)O4)c3cc(C)c(C)cc3-c3cc(C)c(C)cc32)cc1O*
*Oc1ccc(C2(c3ccc4c(c3)Oc3c(c(S(=O)(=O)c5cc(F)cc(F)c5)c(*)c(*)c3S(=O)(=O)c3cc(F)cc(F)c3)O4)c3cc(C)c(C)cc3-c3cc(C)c(C)cc32)cc1O*
*Oc1ccc(C2(c3ccc4c(c3)Oc3c(c(S(=O)(=O)c5ccc(-c6ccccc6)cc5)c(*)c(*)c3S(=O)(=O)c3ccc(-c5ccccc5)cc3)O4)c3cc(C)c(C)cc3-c3cc(C)c(C)cc32)cc1O*
*Oc1ccc(C2(c3ccc4c(c3)Oc3c(c(S(=O)(=O)c5ccc([Si](C)(C)C)cc5)c(*)c(*)c3S(=O)(=O)c3ccc([Si](C)(C)C)cc3)O4)c3cc(C)c(C)cc3-c3cc(C)c(C)cc32)cc1O*
*Oc1ccc(C2(c3ccc4c(c3)Oc3c(c(C(=O)c5ccc([Si](C)(C)C)cc5)c(*)c(*)c3C(=O)c3ccc([Si](C)(C)C)cc3)O4)c3cc(C)c(C)cc3-c3cc(C)c(C)cc32)cc1O*
*Oc1ccc(C2(c3ccc4c(c3)Oc3c(c(C(=O)c5ccc(-c6ccccc6)cc5)c(*)c(*)c3C(=O)c3ccc(-c5ccccc5)cc3)O4)c3cc(C)c(C)cc3-c3cc(C)c(C)cc32)cc1O*
*Oc1ccc(C2(c3ccc4c(c3)Oc3c(c(C(=O)c5cc(F)cc(F)c5)c(*)c(*)c3C(=O)c3cc(F)cc(F)c3)O4)c3cc(C)c(C)cc3-c3cc(C)c(C)cc32)cc1O*
*Oc1ccc(C2(c3ccc4c(c3)Oc3c(c(C(=O)c5ccccc5)c(*)c(*)c3C(=O)c3ccccc3)O4)c3cc(C)c(C)cc3-c3cc(C)c(C)cc32)cc1O*
*Oc1ccc(C2(c3ccc4c(c3)Oc3c(C#N)c(*)c(*)c(C#N)c3O4)c3ccccc3-c3ccccc32)cc1O*
*Oc1ccc(C2(c3ccc4c(c3)Oc3cc5c(cc3O4)C(=O)N(c3c(C)c(C)c(N4C(=O)c6cc(*)c(*)cc6C4=O)c(C)c3C)C5=O)c3ccccc3-c3ccccc32)cc1O*
*Oc1ccc(C2(c3ccc4c(c3)Oc3cc5c(cc3O4)C(=O)N(c3c(C)cc(C)c(N4C(=O)c6cc(*)c(*)cc6C4=O)c3C)C5=O)c3ccccc3-c3ccccc32)cc1O*
*Oc1ccc(C2(c3ccc4c(c3)Oc3cc5c(cc3O4)C(=O)N(c3c(C)cc(-c4cc(C)c(N6C(=O)c7cc(*)c(*)cc7C6=O)c(C)c4)cc3C)C5=O)c3ccccc3-c3ccccc32)cc1O*
*Oc1ccc(C2(c3ccc4c(c3)Oc3cc5c(cc3O4)C(=O)N(c3c(C)cc(-c4cc(C)c(N6C(=O)c7cc(*)c(*)cc7C6=O)c6ccccc46)c4ccccc34)C5=O)c3ccccc3-c3ccccc32)cc1O*
*Oc1ccc(C2(c3ccc4c(c3)Oc3cc5c(cc3O4)C(=O)N(c3ccc(C(c4ccc(N6C(=O)c7cc(*)c(*)cc7C6=O)cc4)(C(F)(F)F)C(F)(F)F)cc3)C5=O)c3ccccc3-c3ccccc32)cc1O*
*Oc1ccc(C2(c3ccc4c(c3)Oc3cc5c(cc3O4)C(=O)N(c3cc(C)cc(C(c4cc(C)cc(N6C(=O)c7cc(*)c(*)cc7C6=O)c4)(C(F)(F)F)C(F)(F)F)c3)C5=O)c3ccccc3-c3ccccc32)cc1O*
*Oc1ccc(C2(c3ccc4c(c3)Oc3cc5c(cc3O4)C(=O)N(c3ccc(Oc4ccc(N6C(=O)c7cc(*)c(*)cc7C6=O)cc4)cc3)C5=O)c3ccccc3-c3ccccc32)cc1O*
*Oc1ccc(C2(c3ccc4c(c3)Oc3cc5c(cc3O4)S(=O)(=O)c3cc(*)c(*)cc3S5(=O)=O)c3ccccc3-c3ccccc32)cc1O*
*Oc1ccc(C2(c3ccc4c(c3)Oc3c(c(C(F)(F)F)c(*)c(*)c3C(F)(F)F)O4)c3ccccc3-c3ccccc32)cc1O*
*Oc1ccc(C2(c3ccc4c(c3)Oc3c(c(S(=O)(=O)c5ccccc5)c(*)c(*)c3S(=O)(=O)c3ccccc3)O4)c3ccccc3-c3ccccc32)cc1O*
*Oc1ccc(C2(c3ccc4c(c3)Oc3c(c(S(=O)(=O)c5cc(F)cc(F)c5)c(*)c(*)c3S(=O)(=O)c3cc(F)cc(F)c3)O4)c3ccccc3-c3ccccc32)cc1O*
*Oc1ccc(C2(c3ccc4c(c3)Oc3c(c(S(=O)(=O)c5ccc(-c6ccccc6)cc5)c(*)c(*)c3S(=O)(=O)c3ccc(-c5ccccc5)cc3)O4)c3ccccc3-c3ccccc32)cc1O*
*Oc1ccc(C2(c3ccc4c(c3)Oc3c(c(S(=O)(=O)c5ccc([Si](C)(C)C)cc5)c(*)c(*)c3S(=O)(=O)c3ccc([Si](C)(C)C)cc3)O4)c3ccccc3-c3ccccc32)cc1O*
*Oc1ccc(C2(c3ccc4c(c3)Oc3c(c(C(=O)c5ccc([Si](C)(C)C)cc5)c(*)c(*)c3C(=O)c3ccc([Si](C)(C)C)cc3)O4)c3ccccc3-c3ccccc32)cc1O*
*Oc1ccc(C2(c3ccc4c(c3)Oc3c(c(C(=O)c5ccc(-c6ccccc6)cc5)c(*)c(*)c3C(=O)c3ccc(-c5ccccc5)cc3)O4)c3ccccc3-c3ccccc32)cc1O*
*Oc1ccc(C2(c3ccc4c(c3)Oc3c(c(C(=O)c5cc(F)cc(F)c5)c(*)c(*)c3C(=O)c3cc(F)cc(F)c3)O4)c3ccccc3-c3ccccc32)cc1O*
*Oc1ccc(C2(c3ccc4c(c3)Oc3c(c(C(=O)c5ccccc5)c(*)c(*)c3C(=O)c3ccccc3)O4)c3ccccc3-c3ccccc32)cc1O*
*Oc1cc2ccccc2c(-c2c3c(cc4ccccc24)Oc2c(C#N)c(*)c(*)c(C#N)c2O3)c1O*
*Oc1cc2ccccc2c(-c2c3c(cc4ccccc24)Oc2cc4c(cc2O3)C(=O)N(c2c(C)c(C)c(N3C(=O)c5cc(*)c(*)cc5C3=O)c(C)c2C)C4=O)c1O*
*Oc1cc2ccccc2c(-c2c3c(cc4ccccc24)Oc2cc4c(cc2O3)C(=O)N(c2c(C)cc(C)c(N3C(=O)c5cc(*)c(*)cc5C3=O)c2C)C4=O)c1O*
*Oc1cc2ccccc2c(-c2c3c(cc4ccccc24)Oc2cc4c(cc2O3)C(=O)N(c2c(C)cc(-c3cc(C)c(N5C(=O)c6cc(*)c(*)cc6C5=O)c(C)c3)cc2C)C4=O)c1O*
*Oc1cc2ccccc2c(-c2c3c(cc4ccccc24)Oc2cc4c(cc2O3)C(=O)N(c2c(C)cc(-c3cc(C)c(N5C(=O)c6cc(*)c(*)cc6C5=O)c5ccccc35)c3ccccc23)C4=O)c1O*
*Oc1cc2ccccc2c(-c2c3c(cc4ccccc24)Oc2cc4c(cc2O3)C(=O)N(c2ccc(C(c3ccc(N5C(=O)c6cc(*)c(*)cc6C5=O)cc3)(C(F)(F)F)C(F)(F)F)cc2)C4=O)c1O*
*Oc1cc2ccccc2c(-c2c3c(cc4ccccc24)Oc2cc4c(cc2O3)C(=O)N(c2cc(C)cc(C(c3cc(C)cc(N5C(=O)c6cc(*)c(*)cc6C5=O)c3)(C(F)(F)F)C(F)(F)F)c2)C4=O)c1O*
*Oc1cc2ccccc2c(-c2c3c(cc4ccccc24)Oc2cc4c(cc2O3)C(=O)N(c2ccc(Oc3ccc(N5C(=O)c6cc(*)c(*)cc6C5=O)cc3)cc2)C4=O)c1O*
*Oc1cc2ccccc2c(-c2c3c(cc4ccccc24)Oc2cc4c(cc2O3)S(=O)(=O)c2cc(*)c(*)cc2S4(=O)=O)c1O*
*Oc1cc2ccccc2c(-c2c3c(cc4ccccc24)Oc2c(c(C(F)(F)F)c(*)c(*)c2C(F)(F)F)O3)c1O*
*Oc1cc2ccccc2c(-c2c3c(cc4ccccc24)Oc2c(c(S(=O)(=O)c4ccccc4)c(*)c(*)c2S(=O)(=O)c2ccccc2)O3)c1O*
*Oc1cc2ccccc2c(-c2c3c(cc4ccccc24)Oc2c(c(S(=O)(=O)c4cc(F)cc(F)c4)c(*)c(*)c2S(=O)(=O)c2cc(F)cc(F)c2)O3)c1O*
*Oc1cc2ccccc2c(-c2c3c(cc4ccccc24)Oc2c(c(S(=O)(=O)c4ccc(-c5ccccc5)cc4)c(*)c(*)c2S(=O)(=O)c2ccc(-c4ccccc4)cc2)O3)c1O*
*Oc1cc2ccccc2c(-c2c3c(cc4ccccc24)Oc2c(c(S(=O)(=O)c4ccc([Si](C)(C)C)cc4)c(*)c(*)c2S(=O)(=O)c2ccc([Si](C)(C)C)cc2)O3)c1O*
*Oc1cc2ccccc2c(-c2c3c(cc4ccccc24)Oc2c(c(C(=O)c4ccc([Si](C)(C)C)cc4)c(*)c(*)c2C(=O)c2ccc([Si](C)(C)C)cc2)O3)c1O*
*Oc1cc2ccccc2c(-c2c3c(cc4ccccc24)Oc2c(c(C(=O)c4ccc(-c5ccccc5)cc4)c(*)c(*)c2C(=O)c2ccc(-c4ccccc4)cc2)O3)c1O*
*Oc1cc2ccccc2c(-c2c3c(cc4ccccc24)Oc2c(c(C(=O)c4cc(F)cc(F)c4)c(*)c(*)c2C(=O)c2cc(F)cc(F)c2)O3)c1O*
*Oc1cc2ccccc2c(-c2c3c(cc4ccccc24)Oc2c(c(C(=O)c4ccccc4)c(*)c(*)c2C(=O)c2ccccc2)O3)c1O*
*Oc1cc2c(cc1O*)C1c3ccccc3C2c2cc3c(cc21)Oc1c(C#N)c(*)c(*)c(C#N)c1O3
*Oc1cc2c(cc1O*)C1c3ccccc3C2c2cc3c(cc21)Oc1cc2c(cc1O3)C(=O)N(c1c(C)c(C)c(N3C(=O)c4cc(*)c(*)cc4C3=O)c(C)c1C)C2=O
*Oc1cc2c(cc1O*)C1c3ccccc3C2c2cc3c(cc21)Oc1cc2c(cc1O3)C(=O)N(c1c(C)cc(C)c(N3C(=O)c4cc(*)c(*)cc4C3=O)c1C)C2=O
*Oc1cc2c(cc1O*)C1c3ccccc3C2c2cc3c(cc21)Oc1cc2c(cc1O3)C(=O)N(c1c(C)cc(-c3cc(C)c(N4C(=O)c5cc(*)c(*)cc5C4=O)c(C)c3)cc1C)C2=O
*Oc1cc2c(cc1O*)C1c3ccccc3C2c2cc3c(cc21)Oc1cc2c(cc1O3)C(=O)N(c1c(C)cc(-c3cc(C)c(N4C(=O)c5cc(*)c(*)cc5C4=O)c4ccccc34)c3ccccc13)C2=O
*Oc1cc2c(cc1O*)C1c3ccccc3C2c2cc3c(cc21)Oc1cc2c(cc1O3)C(=O)N(c1ccc(C(c3ccc(N4C(=O)c5cc(*)c(*)cc5C4=O)cc3)(C(F)(F)F)C(F)(F)F)cc1)C2=O
*Oc1cc2c(cc1O*)C1c3ccccc3C2c2cc3c(cc21)Oc1cc2c(cc1O3)C(=O)N(c1cc(C)cc(C(c3cc(C)cc(N4C(=O)c5cc(*)c(*)cc5C4=O)c3)(C(F)(F)F)C(F)(F)F)c1)C2=O
*Oc1cc2c(cc1O*)C1c3ccccc3C2c2cc3c(cc21)Oc1cc2c(cc1O3)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5cc(*)c(*)cc5C4=O)cc3)cc1)C2=O
*Oc1cc2c(cc1O*)C1c3ccccc3C2c2cc3c(cc21)Oc1cc2c(cc1O3)S(=O)(=O)c1cc(*)c(*)cc1S2(=O)=O
*Oc1cc2c(cc1O*)C1c3ccccc3C2c2cc3c(cc21)Oc1c(c(C(F)(F)F)c(*)c(*)c1C(F)(F)F)O3
