1.208836935999999973e+00,1.332025872000000000e+00,4.502491079999999535e-01,-1.681643589999999855e-01,1.061414845999999912e+00,-7.569695999999997982e-02
2.944482671999999912e+00,3.322219295000000017e+00,2.913813852000000537e+00,2.505149977999999944e+00,3.785329835000000198e+00,2.763427993999999721e+00
3.020950171999998712e-01,3.370722586000001186e-01,-8.570841409333331828e-01,-1.476494383733333304e+00,-2.446630966666667462e-01,-1.500202382533333489e+00
2.639317707333333374e+00,2.992288227333333328e+00,2.534470815999999793e+00,2.046882097333333039e+00,3.391008448666666286e+00,2.311410038666666722e+00
-9.693228270000002755e-01,-1.120829811999999759e+00,-2.522879613999999826e+00,-3.363664144999999994e+00,-1.944710158999999994e+00,-3.466945268999999552e+00
6.781761769999999911e-01,7.344414890000000584e-01,-2.740883679999999156e-01,-9.466776579999999219e-01,3.290385510000000124e-01,-9.019000849999998515e-01
4.012755336499999714e+00,4.373752513999999536e+00,4.103749861500000762e+00,4.008516669500000518e+00,4.553204250000000286e+00,4.392607953500000662e+00
3.494995480000000487e-01,4.828735840000000223e-01,-3.872161430000000681e-01,-1.045757490999999817e+00,6.344772699999999821e-01,-7.599641219999999642e-01
1.782932755000000036e+00,2.146128035999999906e+00,1.477121254999999911e+00,8.573324959999999439e-01,2.949390006999999869e+00,1.230448921000000029e+00
1.206572365999999841e+00,1.329475707999999923e+00,4.471580310000000114e-01,-1.714866290000000015e-01,1.058289464000000013e+00,-7.922274400000001160e-02
1.960184146000000016e+00,2.209738820000000104e+00,1.531478916999999829e+00,1.041392684999999929e+00,2.230448920999999807e+00,1.249963667000000056e+00
1.491361694000000071e+00,1.644737269000000168e+00,8.231493240000000711e-01,2.280342060000000171e-01,1.434806143000000089e+00,3.382114239999999827e-01
1.866287339000000101e+00,2.164352855999999825e+00,1.882524538000000192e+00,1.556302501000000227e+00,2.606381364999999839e+00,1.970346876000000025e+00
3.950882291999999740e-01,3.509409653999999712e-01,-7.778388038666668169e-01,-1.537286903933333448e+00,-2.144726280666666707e-01,-1.587566951933333526e+00
3.322219295000000017e+00,3.698970003999999978e+00,3.431363764000000316e+00,3.230448921000000251e+00,3.963787826999999986e+00,3.623249289999999956e+00
2.698622290499999909e+00,3.016309380500000081e+00,2.657775266999999886e+00,2.300486448000000017e+00,3.278753601000000018e+00,2.719666346499999943e+00
-8.792041659999998426e-01,-1.032893347999999989e+00,-2.417947599999999753e+00,-3.255360744999999945e+00,-1.876148359000000099e+00,-3.366698416999999832e+00
1.534297682999999912e+00,1.674560001500000173e+00,8.454597185000000126e-01,2.462684310000000099e-01,1.440349644499999915e+00,3.388960795000000026e-01
1.858477723000000026e+00,1.974609006999999972e+00,8.819549709999999765e-01,7.918124599999998292e-02,1.597366049999999982e+00,-1.023729090000000119e-01
3.190327824500000187e+00,3.624245093999999945e+00,3.137640787750000548e+00,2.528104820250000273e+00,3.872252113250000072e+00,2.663318958750000132e+00
1.924684166875000102e+00,2.190075859124999802e+00,1.597810555124999699e+00,1.334292841125000351e+00,2.406028252250000055e+00,1.657222515625000003e+00
6.607992154999999812e-01,1.146406820999999798e+00,-1.526974009999999549e-01,-8.975501174999999110e-01,4.065902665000000749e-01,-1.073769873999999902e+00
1.810376409000000075e+00,2.033423754999999833e+00,1.071882007000000137e+00,4.403482000000000229e-01,1.676376691999999835e+00,4.433471339999999761e-01
3.820880664999999343e-01,2.943934750000001266e-01,-1.024574270500000051e+00,-1.872363747500000120e+00,-3.358713755000000134e-01,-1.895977370999999856e+00
2.007446553999999939e+00,2.231351153000000309e+00,1.540329475000000059e+00,1.003447065000000027e+00,2.163593108000000154e+00,1.167684522999999919e+00
9.146112748461538988e-01,9.947275654615383988e-01,1.498767306923076692e-01,-4.602308997692305947e-01,7.930913115384614631e-01,-3.167500424615384280e-01
1.852479994000000074e+00,1.871345288999999967e+00,8.767949759999998927e-01,1.238516409999999984e-01,1.477121254999999911e+00,2.474414800000002135e-02
2.656669203999999951e+00,2.955953674999999947e+00,2.477121255000000133e+00,2.176091259000000111e+00,3.041392684999999929e+00,2.439612091999999954e+00
2.995555769666666368e+00,3.390302464444443942e+00,2.890040419222223100e+00,2.311728272111110538e+00,3.303216406999999855e+00,2.485477531666666628e+00
1.050185272500000044e+00,9.175280509999999001e-01,-3.633835829999998435e-01,-1.105209643999999880e+00,4.466033765000000377e-01,-1.085348113499999823e+00
2.039797565000000201e+00,2.347616190000000103e+00,1.653212514000000022e+00,1.041392684999999929e+00,2.531478916999999829e+00,1.272274310000000019e+00
1.904442933499999935e+00,1.918225357000000075e+00,8.677994500000000277e-01,6.516688399999998049e-02,1.539590623000000047e+00,-2.673085744999999513e-01
3.693453469333333850e+00,4.123441649833334388e+00,3.771665806666666398e+00,3.248847441166667238e+00,4.441522543666667211e+00,3.454010595666666905e+00
1.098602376999999963e+00,1.322219295000000017e+00,4.471580310000000114e-01,1.760912589999999722e-01,1.187520720999999835e+00,3.979400089999999834e-01
-7.090404074444445204e-01,-8.161939243333331540e-01,-2.103222268000000561e+00,-2.770919493777777465e+00,-1.517139802444444463e+00,-2.793799038666666679e+00
1.010509540000001927e-01,1.766504090000000637e-01,-7.424059105000000436e-01,-1.266053281000000030e+00,1.306441110000000627e-01,-1.014700943999999883e+00
-8.042663520000001842e-01,-1.514420523000000074e+00,-1.762205006999999712e+00,-2.804266351999999962e+00,-2.658664414999999615e+00,-2.748738066000000035e+00
7.864883346666665664e-01,9.099209236666666589e-01,6.811941000000043545e-03,-5.318822749999999600e-01,7.445949966666667308e-01,-3.656250719999999954e-01
2.182208283000000026e+00,2.428152739999999810e+00,1.778874471999999818e+00,1.259833706000000220e+00,2.404785518000000177e+00,1.439776785000000059e+00
2.311753861000000132e+00,2.477121255000000133e+00,1.806179973999999966e+00,1.204119983000000005e+00,2.623249289999999956e+00,1.301029996000000022e+00
9.387074540000001077e-01,1.031234081000000025e+00,6.069784000000000290e-02,-6.575773189999999380e-01,6.989700040000000891e-01,-6.061591789999998259e-01
1.541579244000000015e+00,1.651278014000000072e+00,9.030899869999999829e-01,2.304489210000000288e-01,1.785329834999999976e+00,4.149733479999999641e-01
1.612783856999999932e+00,1.939519253000000054e+00,1.173203540000000045e+00,6.532125140000000219e-01,1.838849090999999936e+00,8.570060120000000392e-01
1.769643687999999937e-01,9.034211280000015165e-02,-1.051410050099999882e+00,-1.801831165199999862e+00,-5.100139167999999668e-01,-1.857369253099999895e+00
4.428681029999999019e-01,4.694578279999999104e-01,-5.952774769999999993e-01,-1.291889664000000160e+00,4.284830000000017236e-03,-1.268258935999999837e+00
1.436324579999999962e+00,1.602059990999999961e+00,6.454222689999999929e-01,7.121218000000012482e-03,1.250898022999999970e+00,3.703447599999998285e-02
1.037166350187499919e+00,1.129121988843749813e+00,2.098307741249999525e-01,-4.158753898125000514e-01,7.559474910312498075e-01,-3.452614552812500182e-01
1.415540440999999872e+00,1.564797533999999990e+00,7.323937600000000048e-01,1.350829119999999994e-01,1.346690785999999918e+00,2.461264999999999981e-01
2.431363763999999872e+00,2.707570176000000384e+00,2.380211241999999672e+00,2.000000000000000000e+00,2.977723604999999996e+00,2.301029996000000022e+00
3.968482949000000204e+00,4.313867219999999669e+00,4.068185861999999986e+00,3.963787826999999542e+00,4.546542663000000317e+00,4.356025856999999668e+00
3.612783857000000154e+00,3.995635195000000195e+00,3.770852011999999753e+00,3.623249289999999956e+00,4.255272504999999761e+00,4.041392684999999929e+00
2.144724360000000996e-01,2.122583250000003030e-01,-9.070313380000001313e-01,-1.626960724999999996e+00,-3.109289269999999661e-01,-1.623855634000000103e+00
8.787310059999999812e-01,9.251645909999999251e-01,-9.151498099999988423e-02,-8.860566479999999467e-01,4.548448600000000175e-01,-9.012893079999999557e-01
9.190780920000000132e-01,1.146128035999999906e+00,6.434526760000000012e-01,7.918124599999998292e-02,1.575187845000000086e+00,2.304489210000000288e-01
1.093837830200000028e+00,1.126528119400000083e+00,1.024412672000000191e-01,-6.522531315999999801e-01,6.582678720000000316e-01,-6.967811950000000198e-01
1.259778955000000034e+00,1.556580573000000189e+00,9.777236049999999956e-01,4.771212550000000219e-01,1.808647120999999913e+00,9.242792859999999777e-01
2.093844953750000126e+00,2.303056072249999975e+00,1.596455557000000081e+00,1.019846545500000090e+00,2.254927203249999845e+00,1.201615401999999833e+00
4.428681029999999019e-01,4.694578279999999104e-01,-5.952774769999999993e-01,-1.291889664000000160e+00,4.284830000000017236e-03,-1.268258935999999837e+00
-3.488488200000006145e-02,-2.248193000000009434e-03,-1.240477019500000333e+00,-1.808498797499999977e+00,-5.790346729999997777e-01,-1.804198286999999734e+00
1.614504413000000138e+00,1.826061369000000045e+00,1.079181245999999872e+00,5.910646070000000751e-01,1.778151250000000072e+00,7.851207850000000432e-01
2.015963877999999987e+00,2.130462838000000136e+00,1.009875634000000133e+00,2.329961100000000063e-01,1.731185708000000156e+00,4.321373999999988946e-03
1.151791731799999940e+00,1.327180939999999865e+00,5.452171305999999884e-01,-9.016108400000000245e-03,1.277026482799999973e+00,2.078138702000000004e-01
1.509977996999999794e+00,1.593538590999999949e+00,6.253124509999999914e-01,-1.772876699999997863e-02,1.164055292000000019e+00,-7.572071400000002228e-02
1.139433519999999422e-01,-7.661112999999941664e-03,-1.242955549999999798e+00,-2.031592686999999842e+00,-7.958800169999999952e-01,-2.166660665000000208e+00
1.047809650999999898e+00,1.174317375999999857e+00,2.624510899999999980e-01,-3.617499800000000265e-01,9.365137420000000379e-01,-2.553307309999999775e-01
-3.412273879999998538e-01,-3.665315439999998759e-01,-1.698970003999999756e+00,-2.522878744999999867e+00,-1.000000000000000000e+00,-2.586302521999999993e+00
1.505149978000000166e+00,1.605116980000000027e+00,7.389500500000000249e-01,1.169805269999999869e-01,1.278753601000000018e+00,1.626814079999999996e-01
1.239785828000000034e+00,1.366258626999999892e+00,4.916842429999999653e-01,-1.238320039999999955e-01,1.101575245999999897e+00,-2.931502800000002074e-02
1.858012439000000127e+00,1.956226639333333184e+00,1.146735583000000114e+00,5.148845816666666186e-01,1.638554534333333201e+00,5.665867460000000300e-01
5.563025009999998938e-01,5.068645229999999557e-01,-6.095113549999999769e-01,-1.344196644000000163e+00,-1.307682800000000700e-01,-1.419708895999999942e+00
3.476043158750000472e+00,3.849188408749999901e+00,3.568196660499999950e+00,3.392190547249999799e+00,4.093147000250000112e+00,3.792491059749999671e+00
1.188451053999999951e+00,1.383583296999999934e+00,3.979400089999999834e-01,-5.528419689999999331e-01,1.322219295000000017e+00,-4.754306360000000731e-01
2.290561730000000296e-01,2.218954850000001144e-01,-8.961709129999999579e-01,-1.617528988999999751e+00,-3.187587629999997230e-01,-1.621201904000000082e+00
1.584331224000000038e+00,1.673422668000000169e+00,8.070535740000001068e-01,1.814570330000000176e-01,1.322219295000000017e+00,2.089833620000000058e-01
1.301029996000000022e+00,1.438216741999999826e+00,5.816548860000000376e-01,-2.482618000000003100e-02,1.195881834000000143e+00,7.929975999999999692e-02
4.486126839999999838e-01,4.647967938333332771e-01,-6.194224943333332956e-01,-1.369555773333333448e+00,-3.607507099999995859e-02,-1.372673434166666651e+00
1.962198046999999779e+00,2.180396185999999847e+00,1.478566496000000008e+00,9.370646090000001038e-01,2.101144673000000296e+00,1.097235640000000068e+00
7.370452940000000730e-01,7.885603367500000349e-01,-2.166053632500000159e-01,-8.898819897499999909e-01,3.711437017499998881e-01,-8.545467224999998557e-01
2.267812441999999873e+00,2.536558443000000107e+00,1.795880016999999995e+00,1.248264740000000206e+00,2.415183886999999974e+00,1.364054295999999944e+00
1.677458748000000055e+00,1.859747343000000219e+00,1.089905110999999982e+00,5.193338330000000225e-01,1.708169859000000068e+00,6.539156950000000190e-01
3.151327343199999742e+00,3.511354498400000246e+00,3.062485445000000084e+00,2.498809129400000106e+00,3.777662680999999800e+00,2.632203421800000331e+00
2.152781474000000195e+00,2.396238882000000014e+00,1.740362689000000351e+00,1.218866573999999980e+00,2.369215856999999925e+00,1.397636165999999847e+00
-5.231936765000002598e-01,-6.184376359999999018e-01,-1.913925480499999887e+00,-2.709164126000000117e+00,-1.328997750500000130e+00,-2.772352176000000057e+00
-4.364805000000027135e-03,-1.804560639999999161e-01,-1.522878745000000089e+00,-2.251811973000000133e+00,-1.337242167999999953e+00,-2.506574547000000042e+00
1.751032808000000163e+00,1.942600104000000050e+00,1.190331698000000049e+00,6.272716870000000222e-01,1.809710996999999821e+00,7.684655590000000203e-01
-1.121077292000000059e+00,-1.291722602999999747e+00,-2.730020322999999749e+00,-3.586297658000000332e+00,-2.154149750999999835e+00,-3.703216768999999520e+00
3.122400711000000051e+00,3.496724728499999824e+00,3.095445858499999758e+00,2.618771868999999697e+00,3.858627156499999877e+00,2.899670275000000075e+00
2.301029996000000022e+00,2.643452675999999890e+00,2.255272505000000205e+00,1.812913356999999781e+00,3.113943351999999720e+00,2.230448920999999807e+00
1.045116554999999892e+00,1.145851182000000135e+00,2.243795760000000250e-01,-4.115220949999999211e-01,8.280150640000000228e-01,-3.359167569999999547e-01
2.477608630000001089e-01,2.477348839999999885e-01,-1.047639437499999993e+00,-1.832533460500000100e+00,-5.214831640000001656e-01,-1.965101275499999911e+00
6.212859280000000428e-01,6.331416619999998829e-01,-3.015916059999999010e-01,-1.047639437499999993e+00,2.753476450000000852e-01,-9.806733020000000245e-01
3.361604654999999831e+00,3.794630665499999722e+00,3.270552377500000496e+00,2.640402963999999741e+00,3.968007914000000191e+00,2.785084595999999912e+00
1.295271059000000058e+00,1.417387078000000189e+00,5.670263660000000039e-01,-4.364804999999999380e-03,1.133538908000000012e+00,9.378637400000000568e-02
7.817553750000000301e-01,8.747747659999999259e-01,-7.720506099999990823e-02,-7.146954049999998393e-01,5.440338689999999477e-01,-6.270789340000000323e-01
2.204119983000000005e+00,2.342422680999999951e+00,1.591064606999999853e+00,9.542425090000000720e-01,2.322219295000000017e+00,9.542425090000001831e-01
1.040710902999999909e+00,1.142696831999999940e+00,2.207616539999999183e-01,-4.148160109999999845e-01,8.293805009999999367e-01,-3.374578909999999543e-01
7.918124600000009394e-02,1.066492869999997595e-01,-9.982368350000001556e-01,-1.704716863999999887e+00,-3.565473240000001098e-01,-1.656931679000000157e+00
4.464118384999999911e+00,4.964480724999999595e+00,4.785329834999998866e+00,4.301029996000000466e+00,5.407568160000000290e+00,4.594135937999999975e+00
3.125867764999999743e+00,3.541353200000000090e+00,2.979382250500000495e+00,2.342148830999999820e+00,3.687449291000000073e+00,2.426520399000000161e+00
3.176091258999999667e+00,3.568201723999999686e+00,3.301029996000000466e+00,3.041392684999999929e+00,3.903089986999999983e+00,3.477121255000000133e+00
2.380211241999999672e+00,2.618048096999999963e+00,2.491361694000000071e+00,2.000000000000000000e+00,3.301029995999999578e+00,2.633468456000000124e+00
1.406988136999999917e+00,1.602885574999999951e+00,7.853298349999999761e-01,2.086384129999999948e-01,1.531478916999999829e+00,3.763092379999999904e-01
4.494779378000000492e+00,5.008297532000000274e+00,4.857332496000000610e+00,4.431363763999999428e+00,5.490683107999999812e+00,4.752817134999999915e+00
2.833258990000000033e+00,3.199975237000000305e+00,2.765259927999999867e+00,2.298188571999999930e+00,3.547165675000000018e+00,2.507889377999999780e+00
2.727422429999999842e+00,3.117157383999999976e+00,2.717842569000000097e+00,2.227879101500000125e+00,3.552416589999999985e+00,2.482835985499999953e+00
1.354261219999999266e-01,1.076621929999999061e-01,-1.065501549000000381e+00,-1.886056647999999836e+00,-4.884542469999999525e-01,-1.932976491999999880e+00
-8.497485499999999359e-01,-9.995432599999998224e-01,-2.377501443999999964e+00,-3.211830048999999576e+00,-1.834755674000000170e+00,-3.320306180000000218e+00
2.414973348000000186e+00,2.724275870000000044e+00,2.176091259000000111e+00,1.672097858000000326e+00,3.041392684999999929e+00,1.886490725000000035e+00
3.204119983000000005e+00,3.591064606999999853e+00,3.322219295000000017e+00,3.113943351999999720e+00,3.857332496000000166e+00,3.518513940000000062e+00
1.909430463000000078e+00,2.120973883000000004e+00,1.406540179999999918e+00,8.596511850000000399e-01,2.028318996999999957e+00,1.015080057999999896e+00
1.715527431999999797e+00,1.913160491999999824e+00,1.176091259000000111e+00,6.720978579999999925e-01,1.807020701999999979e+00,8.391547230000000468e-01
7.427251309999999274e-01,6.473829700000000020e-01,-6.736641390000002172e-01,-1.431798275999999870e+00,-8.092190800000009787e-02,-1.522878745000000089e+00
1.242102293000000079e+00,1.377596534000000039e+00,5.440680439999999729e-01,4.139268499999998463e-02,1.146128035999999906e+00,1.773203480000000165e-01
9.027083679999999832e-01,9.900631609999999139e-01,4.139268500000004014e-02,-5.917600349999999620e-01,6.511018339999999904e-01,-5.191588609999999715e-01
7.080930026250000786e-01,6.128903459999999193e-01,-4.053348721249998565e-01,-1.077910719874999756e+00,3.514545425000004109e-02,-1.123622319249999890e+00
-7.706452600000002207e-02,-1.160454600000002667e-01,-1.304971346999999726e+00,-2.054664108000000322e+00,-7.132853409999997396e-01,-2.077759083000000118e+00
2.748188026999999867e+00,3.079181246000000094e+00,2.792391688999999566e+00,2.397940009000000039e+00,3.518513940000000062e+00,2.863322859999999803e+00
3.662757832000000491e+00,4.041392684999999929e+00,3.792391688999999566e+00,3.672097858000000326e+00,4.322219295000000017e+00,4.041392684999999929e+00
3.544068044000000306e+00,3.886490724999999813e+00,3.591064606999999853e+00,3.431363763999999872e+00,4.056904851000000534e+00,3.819543936000000084e+00
4.289892939999999655e-01,4.538287100000000240e-01,-6.142216730000000791e-01,-1.312250764999999930e+00,-1.486961099999994929e-02,-1.289867308000000046e+00
-3.958940200000005127e-02,-7.384420799999991125e-02,-1.253818823999999887e+00,-1.999685702999999926e+00,-6.615651200000001175e-01,-2.019412834999999795e+00
-5.361904240000001653e-01,-6.330734520000000920e-01,-1.931665686999999965e+00,-2.728231187000000002e+00,-1.346934840999999938e+00,-2.792587238999999943e+00
3.305261269999999474e-01,3.838153659999998801e-01,-5.528419689999999331e-01,-1.221848749999999928e+00,2.227164710000000269e-01,-1.055690373000000015e+00
5.185139399999998400e-01,4.692363680000000148e-01,-6.515856390000001053e-01,-1.387348247999999895e+00,-1.674910869999999274e-01,-1.460282523000000054e+00
1.875061263000000089e+00,1.931566984000000042e+00,1.071090072000000060e+00,4.362776850000000262e-01,1.505149978000000166e+00,4.059751600000000016e-01
1.534902350999999943e+00,1.756682529000000104e+00,9.731278540000000143e-01,4.138832139999999993e-01,1.748188026999999867e+00,6.047758870000000675e-01
-6.922749481428571716e-01,-7.587033424285714034e-01,-2.064609118714285430e+00,-2.819022624571428270e+00,-1.354027396571428454e+00,-2.827067755714285813e+00
2.117554941999999940e+00,2.371067861999999860e+00,1.559906624999999991e+00,9.854148090000001137e-01,2.174491789999999813e+00,1.065481992000000044e+00
-2.362544440000000634e-01,-2.556404160000000925e-01,-1.468521082999999949e+00,-2.216570397999999997e+00,-7.695510790000001933e-01,-2.206241538000000002e+00
2.838885527500000006e+00,3.252958319500000250e+00,2.471174389249999770e+00,1.713051355750000226e+00,3.073044852749999833e+00,1.800637924250000133e+00
1.009776680000000093e+00,1.103205889999999911e+00,1.903316980000000491e-01,-3.979400089999999279e-01,7.701152949999999775e-01,-3.141089739999999852e-01
2.724275870000000044e+00,3.041392684999999929e+00,2.653212513999999800e+00,2.230448920999999807e+00,3.301029995999999578e+00,2.672097858000000326e+00
1.316032924166666840e+00,1.428183833666666791e+00,6.982732046666665360e-01,1.563236346666666832e-01,1.347736793833333335e+00,3.431428258333333314e-01
1.766870830000000225e-01,1.697077190000000346e-01,-9.586073149999998488e-01,-1.682394255999999810e+00,-3.630773029999996293e-01,-1.682684886999999740e+00
3.742591559999999262e-01,3.900495720000001221e-01,-6.917853645000000551e-01,-1.396324158000000093e+00,-9.924881950000008501e-02,-1.381416898999999976e+00
7.403626890000000182e-01,9.493900069999999802e-01,2.118929899999999478e-02,-3.565473239999999988e-01,7.210865479999999383e-01,-1.618128799999999923e-01
4.107209970000000432e+00,4.431363763999999428e+00,4.155336036999999649e+00,4.079181246000000094e+00,4.546542663000000317e+00,4.444044796000000019e+00
1.682953453000000099e+00,1.739000588999999986e+00,5.682017240000000191e-01,-2.146701650000000239e-01,1.204119983000000005e+00,-4.685210830000000048e-01
3.434795969999999699e-01,3.575350639999999025e-01,-7.309400790000000203e-01,-1.437698962999999885e+00,-1.328833780000000520e-01,-1.423000158000000015e+00
2.396572786000000121e+00,3.043362278000000032e+00,1.785329835000000198e+00,8.506462350000000283e-01,2.682817047999999982e+00,8.615344110000000555e-01
2.724275870000000044e+00,3.000000000000000000e+00,2.672097858000000326e+00,2.322219295000000017e+00,3.361727836000000025e+00,2.732393759999999894e+00
2.322711134499999996e+00,2.640970966999999892e+00,2.264458349999999953e+00,1.820240718500000021e+00,3.064199634500000435e+00,2.247077297000000140e+00
2.273210476999999674e+00,2.530631563000000028e+00,1.903089986999999983e+00,1.393339749999999988e+00,2.530379597000000036e+00,1.581461083000000212e+00
2.226888409999999929e+00,2.212985304000000042e+00,9.965116720000000150e-01,8.600171999999989270e-03,1.377852419000000106e+00,-4.559319559999999716e-01
2.290245585999999722e+00,2.549815033999999869e+00,1.926342446999999902e+00,1.418331344999999910e+00,2.553890116999999904e+00,1.607983601999999790e+00
1.643452675999999890e+00,1.781036939000000041e+00,1.278753601000000018e+00,8.102325179999999571e-01,2.245512667999999934e+00,1.173186268000000032e+00
9.881128400000001033e-01,9.084850190000000048e-01,-2.076083109999999898e-01,-9.706162219999999730e-01,3.463529739999999801e-01,-1.089167503999999953e+00
-3.342037149999999013e-01,-4.056134390000001311e-01,-1.655959333000000422e+00,-2.431903756000000083e+00,-1.068168650999999691e+00,-2.478107511999999790e+00
1.658668650000000078e+00,1.847013684500000030e+00,1.091607865500000107e+00,5.692271399999999648e-01,1.719248909500000089e+00,7.253407199999999388e-01
1.565352840000000079e+00,1.733197265000000042e+00,9.350031509999999768e-01,2.833012289999999878e-01,1.583198773999999975e+00,4.042597320000000383e-01
1.071070155999999995e+00,1.176884805999999895e+00,2.622012080000000189e-01,-3.702770429999999724e-01,8.712799580000000210e-01,-2.901905739999999789e-01
1.837588438000000046e+00,2.053078442999999975e+00,1.875061263000000089e+00,1.463892989000000089e+00,2.631443769000000099e+00,1.958085849000000156e+00
2.169327782999999954e+00,2.093564070999999860e+00,1.327971624000000128e+00,6.635122740000000130e-01,1.068334313000000035e+00,4.573361160000000147e-01
-1.658740377249999787e+00,-1.853593502000000726e+00,-3.350066652749999818e+00,-4.082478981000000395e+00,-2.708681081499999976e+00,-4.150302611999999947e+00
1.723397431999999840e+00,1.911479526999999790e+00,1.152610163000000076e+00,5.867288219999999832e-01,1.771570821999999934e+00,7.254391370000000672e-01
2.832508913000000295e+00,3.217483943999999596e+00,2.662757832000000047e+00,2.230448920999999807e+00,3.342422681000000395e+00,2.556302500999999783e+00
1.998449089500000220e+00,2.365488892500000162e+00,1.857272998500000050e+00,1.502273814000000041e+00,2.578563825499999851e+00,1.868628677499999835e+00
3.531478917000000273e+00,3.939519253000000276e+00,3.698970004000000422e+00,3.544068043999999862e+00,4.230448920999999807e+00,3.968482948999999760e+00
